time,energy,error
22.049303,225.30206,0.0095614195
22.099295,224.37842,0.008845091
22.149286,223.34802,0.008851349
22.199278,222.80798,0.007815599
22.24927,222.04602,0.007994294
22.299261,221.55151,0.007365644
22.349253,220.97461,0.00734663
22.399244,220.4685,0.007041633
22.449236,219.96155,0.006897688
22.499228,219.52502,0.006720841
22.54922,219.09479,0.0065336227
22.59921,218.70819,0.0063825846
22.649202,218.33322,0.0062056184
22.699194,218.00897,0.0060538054
22.749186,217.68347,0.0058801174
22.799177,217.35587,0.0057207346
22.849169,217.04443,0.0055458546
22.89916,216.74075,0.00536716
22.949152,216.46736,0.005157709
22.999144,216.21854,0.004951477
23.049135,215.98524,0.0047104955
23.099127,215.76617,0.0044687986
23.149118,215.57736,0.0042102337
23.19911,215.39236,0.0039509535
23.249102,215.2133,0.003698945
23.299093,215.05078,0.003452301
23.349085,214.8905,0.0032206774
23.399076,214.7326,0.0030046701
23.449068,214.57668,0.002810657
23.49906,214.42384,0.00263381
23.549051,214.26564,0.002469778
23.599043,214.10143,0.0023267865
23.649035,213.93723,0.00221622
23.699026,213.77428,0.0021143556
23.749018,213.60349,0.0020522475
23.79901,213.42873,0.0020152926
23.849,213.25154,0.0020098686
23.898993,213.0709,0.0020454526
23.948984,212.88762,0.0021117926
23.998976,212.69458,0.0022324324
24.048967,212.49823,0.0023798943
24.098959,212.29565,0.0025663376
24.14895,212.088,0.002785921
24.198942,211.86699,0.003022194
24.248934,211.64084,0.003264606
24.298925,211.39688,0.0035057068
24.348917,211.1474,0.0037388802
24.398909,210.8816,0.0039588213
24.4489,210.6134,0.004175544
24.498892,210.32944,0.0043920875
24.548883,210.0256,0.004603386
24.598875,209.70752,0.0048149824
24.648867,209.37222,0.0050085783
24.698858,209.02086,0.0052033067
24.74885,208.64401,0.005376339
24.798841,208.26086,0.005548954
24.848833,207.85782,0.005708933
24.898825,207.46207,0.005861163
24.948816,207.04724,0.006007433
24.998808,206.60458,0.006169796
25.0488,206.16351,0.006331742
25.098791,205.71198,0.0065048933
25.148783,205.18048,0.0066878796
25.198774,204.65692,0.0068947077
25.248766,204.09332,0.007121086
25.298758,203.47833,0.0073688626
25.34875,202.823,0.0076631308
25.39874,202.10168,0.007980943
25.448732,201.28735,0.008371055
25.498724,200.3703,0.008814037
